Transaction number,Vendor ,Category,Amount
5201142853,RINGWAY JACOBS LIMITED,Public Realm,"£9,595.77"
5201141956,PENNA PLC,People and Recruitment,"£9,570.00"
8001880644,CARETECH COMMUNITY SERVICES LTD,Temporary Accommodation,"£9,557.79"
5201142225,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£9,514.71"
5201144294,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man","£9,430.32"
8001880762,CMG LTD,Temporary Accommodation,"£9,409.07"
5201143705,HARINGEY ADVISORY GRP ON ALCOHOL,Social care,"£9,381.00"
8001880850,ASTON GRANGE LTD,General,"£9,340.14"
8001879117,LONDON CARE PARTNERSHIP LTD,Temporary Accommodation,"£9,308.57"
8001880915,OURRIS RESIDENTIAL HOMES LTD,Temporary Accommodation,"£9,284.28"
5201141835,LYNCADE LTD t/a CAVENDISH CARS,Transport & Travel,"£9,220.05"
5201141759,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£9,199.23"
5201142971,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£9,137.12"
1900805976,LUBAVITCH NURSERY,General,"£9,100.00"
8001842062,NORWOOD SCHOOLS LTD,Social care,"£9,000.00"
5201144331,ARGUS SOFTWARE (UK) LTD,IT and Telecoms,"£9,000.00"
5201143811,MIDLAND FORESTRY LTD,Public Realm,"£8,953.40"
8001885779,SANDHURST LODGE LTD,Temporary Accommodation,"£8,906.86"
8001879125,HOFFMANN FOUNDATION FOR AUTISM,Social care,"£8,902.84"
5201142529,ROYAL FREE LONDON NHS FOUNDATION TR,Public Health,"£8,877.00"
5201144159,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£8,864.81"
5201143208,UNIQUE OFFICE SOLUTIONS LTD,General,"£8,845.00"
5201144363,CGI IT UK LIMITED,IT and Telecoms,"£8,761.00"
1900806578,ABILITY HOTELS (CAMBRIDGE) LTD,Transport & Travel,"£8,750.00"
5201143588,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,"£8,731.00"
8001880925,ASHLEY HOUSE,Temporary Accommodation,"£8,728.57"
8001880763,CMG LTD,Temporary Accommodation,"£8,671.67"
8001885620,SENSE,Social care,"£8,583.69"
8001880758,PRECIOUS HOMES LTD,Temporary Accommodation,"£8,572.12"
1900805521,INTRINSIQUE LTD,People and Recruitment,"£8,550.00"
1900805522,INTRINSIQUE LTD,People and Recruitment,"£8,550.00"
5201144387,LAND USE CONSULTANTS LTD T/A LUC,Communication,"£8,500.00"
1900805701,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£8,483.83"
5201143815,UNITED GUARDING SERVICES LTD,General,"£8,474.16"
5201142832,RINGWAY JACOBS LIMITED,Public Realm,"£8,470.26"
5201142829,RINGWAY JACOBS LIMITED,Public Realm,"£8,454.00"
5201144841,BRITISH TELECOMMUNICATIONS PLC,"Construction, Property and Fac Man","£8,441.63"
5201143673,THOMAS RIDLEY & SON  LTD,Food and Drink,"£8,424.98"
1900805346,STEP BY STEP,Children and Education,"£8,416.10"
5201144268,CIPFA BUSINESS LIMITED,People and Recruitment,"£8,415.00"
8001839861,BEACON LODGE CHARITABLE TRUST,Children and Education,"£8,414.33"
5201141843,B & L COACHES,Transport & Travel,"£8,399.58"
1900805336,WOODCROFT SCHOOL,General,"£8,385.00"
5201143879,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£8,362.32"
5201143422,OXFORD COMPUTER CONSULTANTS LTD,IT and Telecoms,"£8,355.45"
5201142593,ROYAL FREE LONDON NHS FOUNDATION TR,Public Health,"£8,344.00"
5201144099,GENERAL DYNAMICS INFOMATION TECH LT,General,"£8,338.37"
1900805974,HUMAN MANAGEMENT ASSISTANCE LIMITED,General,"£8,302.80"
8001885398,GOLD ORCHID LTD T/A CARLTON VALE,Temporary Accommodation,"£8,292.60"
8001885406,TURNING POINT CARE LIMITED,Temporary Accommodation,"£8,285.71"
5201141765,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£8,268.41"
8001880699,CMG LTD,Temporary Accommodation,"£8,264.79"
8001879171,HF TRUST LTD,Social care,"£8,207.01"
8001854862,AREA 51 EDUCATION LTD,Social care,"£8,174.00"
8001885587,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£8,159.31"
8001885627,RESIDENTIAL CARE PROVIDERS LTD,Temporary Accommodation,"£8,132.61"
5201143059,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£8,125.90"
5201144175,ACTIVIST GROUP LTD,People and Recruitment,"£8,113.48"
5201142840,RINGWAY JACOBS LIMITED,Public Realm,"£8,038.22"
8001880667,DRS CARE HOMES LTD,Temporary Accommodation,"£8,025.94"
5201142227,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£8,006.11"
1900805594,GOOD INNOVATION LTD,General,"£8,000.00"
1900806635,FRIENDS OF BOBOVER  FOUNDATION,General,"£8,000.00"
5201142979,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£7,995.48"
5201143423,OXFORD COMPUTER CONSULTANTS LTD,IT and Telecoms,"£7,986.14"
8001880910,SURREY COUNTY COUNCIL,Temporary Accommodation,"£7,983.87"
5201144372,PITNEY BOWES SOFTWARE LTD,IT and Telecoms,"£7,947.00"
8001885408,WINSBEACH CHILDREN'S HOME,Temporary Accommodation,"£7,929.60"
8001880657,ROYAL MENCAP SOCIETY,Social care,"£7,849.07"
8001879309,HAIL LTD,Social care,"£7,842.86"
1900805228,REDACTED PERSONAL DATA,Children and Education,"£7,840.00"
8001885774,MAGICARE LTD,Temporary Accommodation,"£7,767.86"
8001885625,SENSE,Temporary Accommodation,"£7,765.16"
1900805178,TREASURY SOLICITORS (BV),General,"£7,729.47"
5201143672,THOMAS RIDLEY & SON  LTD,Food and Drink,"£7,723.77"
5201144108,GENERAL DYNAMICS INFOMATION TECH LT,General,"£7,716.36"
8001880827,DRS CARE HOMES LTD,Temporary Accommodation,"£7,714.29"
8001880784,DRS CARE HOMES LTD,Temporary Accommodation,"£7,714.29"
8001880098,UNIFIED CARE LTD T/A VICTORIA'S CAR,Temporary Accommodation,"£7,714.29"
8001885389,YOUNG GENERATION,Temporary Accommodation,"£7,714.29"
8001880705,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£7,714.29"
1900806857,BRAKE BROS LIMITED,Food and Drink,"£7,713.62"
5201143675,THOMAS RIDLEY & SON  LTD,Food and Drink,"£7,708.50"
8001885357,INTEGRATED SERVICES PROGRAMME,Children and Education,"£7,705.76"
5201144830,"EAST ARCHIT, LANDSCAPE, URBAN DSGN",People and Recruitment,"£7,700.00"
5201142967,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£7,688.26"
1900805755,CAPITA RESOUCING LTD,People and Recruitment,"£7,670.00"
8001857643,ANNA HOUSE LTD,Temporary Accommodation,"£7,638.64"
8001879150,SAIVAN CARE SERVICES LTD,Temporary Accommodation,"£7,624.24"
5201143587,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,"£7,624.00"
8001839721,BEACON LODGE CHARITABLE TRUST,Children and Education,"£7,600.04"
8001880004,SUNCARE RECOVERY LTD,Temporary Accommodation,"£7,587.26"
200345508,HORNSEY (NORTH LONDON) YMCA HOUSING,Social care,"£7,559.58"
8001880630,PRECIOUS HOMES LTD,Temporary Accommodation,"£7,557.30"
5201141755,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£7,549.06"
8001872244,SHARED CARE SERVICES LTD,Children and Education,"£7,542.86"
1900805514,RACE EQUALITY FOUNDATION,Children and Education,"£7,542.00"
1900806569,CENTRE FOR LONDON,Public Realm,"£7,500.00"
1900806031,ALLIES AND MORRISON,People and Recruitment,"£7,500.00"
1900806099,P SENIOR ASSOCIATES,Children and Education,"£7,500.00"
5201143878,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£7,495.49"
5201142231,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£7,478.93"
8001885629,PRECIOUS HOMES LTD,Temporary Accommodation,"£7,466.40"
1900805699,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£7,428.97"
5201142978,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£7,425.16"
1900805758,HOMES FOR HARINGEY LIMITED,Finance,"£7,406.53"
8001872741,DRAYCOMBE HOUSE CARE LTD,"Construction, Property and Fac Man","£7,404.21"
1900805563,TOGETHER NORTH LONDON,Children and Education,"£7,397.50"
1900806416,SUNRISE EDUCATION TRUST,Children and Education,"£7,389.20"
5201143212,CGI IT UK LIMITED,IT and Telecoms,"£7,375.00"
8001885755,PATHWAY HEALTHCARE LTD,Temporary Accommodation,"£7,372.98"
1900805331,NLI SCHOOL LTD,General,"£7,369.71"
5201141769,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£7,358.75"
5201142965,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£7,357.64"
8001879211,HILLGREEN CARE LIMITED,Temporary Accommodation,"£7,356.13"
5201141760,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£7,353.52"
1900806521,MANG & CO SOLICITORS,General,"£7,338.71"
8001879208,GREEN LANES PROJECTS LTD,Temporary Accommodation,"£7,271.57"
5201144166,PENNA PLC,People and Recruitment,"£7,250.00"
8001857324,MAISON MOTI LTD,Temporary Accommodation,"£7,230.22"
5201144184,J C APPLICATIONS DEVELOPMENT LTD,IT and Telecoms,"£7,223.00"
8001880628,CAVENDISH CARE,Temporary Accommodation,"£7,217.91"
5201142224,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£7,186.74"
5201142961,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£7,172.53"
1900806176,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£7,165.73"
5201142652,THOMAS RIDLEY & SON  LTD,Food and Drink,"£7,155.68"
5201142966,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£7,154.51"
5201142565,4WARD TRAINING LTD T/A CLARITY,Learning and Development,"£7,150.00"
8001860003,REDACTED PERSONAL DATA,Temporary Accommodation,"£7,139.50"
5201144176,ACCESS INTELLIGENCE MEDIA & COMM LT,IT and Telecoms,"£7,120.00"
8001879209,HAIL LTD,Social care,"£7,081.98"
8001880078,UNIFIED CARE LTD T/A VICTORIA'S CAR,Temporary Accommodation,"£7,074.64"
5201144401,PACE FUELCARE LTD,Energy and Utilities,"£7,046.40"
1900806403,SRH SOLUTIONS LTD,People and Recruitment,"£7,000.00"
5201143710,THE SELBY TRUST,General,"£6,995.00"
5201141764,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£6,988.27"
5201142935,RINGWAY JACOBS LIMITED,Public Realm,"£6,949.95"
5201142719,TRUSTMARQUE SOLUTIONS LIMITED,IT and Telecoms,"£6,947.78"
8001880710,COMPLETE CARE SERVICES LTD,Temporary Accommodation,"£6,945.21"
5201143243,CT PLUS CIC,Transport & Travel,"£6,930.00"
5201144319,UNITED GUARDING SERVICES LTD,General,"£6,799.83"
8001874821,MARCUS & MARCUS LTD,Temporary Accommodation,"£6,752.00"
5201142954,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£6,738.87"
8001880642,REDACTED PERSONAL DATA,Temporary Accommodation,"£6,723.39"
200345499,HORNSEY (NORTH LONDON) YMCA HOUSING,Social care,"£6,719.63"
5201142226,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£6,714.27"
5201142955,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£6,694.32"
8001885764,FOUR SEASONS 2000 LIMITED,General,"£6,686.14"
5201141763,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£6,606.26"
5201142316,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£6,604.03"
5201141943,NLPC LTD,General,"£6,596.97"
8001839902,SOUTHAMPTON CITY COUNCIL,Social care,"£6,569.00"
8001879102,HOFFMANN FOUNDATION FOR AUTISM,Social care,"£6,545.79"
8001879136,HOFFMANN FOUNDATION FOR AUTISM,Social care,"£6,544.29"
5201143113,ASKEWS & HOLTS LIBRARY SERVICES LTD,Communication,"£6,528.04"
200345505,SOLACE WOMEN'S AID,Social care,"£6,527.84"
5201142963,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£6,526.77"
1900806638,LIMESPRING SCHOOL LTD,General,"£6,505.00"
8001880696,CONSENSA CARE LTD,Temporary Accommodation,"£6,503.14"
8001885243,INTEGRATED SERVICES PROGRAMME,Children and Education,"£6,502.46"
5201143816,MIDLAND FORESTRY LTD,Public Realm,"£6,501.24"
8001867021,VENTRY RESIDENTIAL CARE LTD,Temporary Accommodation,"£6,488.71"
8001885323,CREDO CARE LIMITED,Children and Education,"£6,484.29"
5201142858,AECOM LTD,People and Recruitment,"£6,478.04"
5201144313,LOGICALIS UK LTD,IT and Telecoms,"£6,472.44"
8001882521,PROTEA CARE HOMES (KENT) LTD,Temporary Accommodation,"£6,450.00"
5201141756,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£6,443.05"
8001880825,DRS CARE HOMES LTD,Temporary Accommodation,"£6,428.57"
5201141766,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£6,403.53"
5201144192,SIMON CONSULTANCY LTD,People and Recruitment,"£6,400.00"
200345507,METROPOLITAN SUPPORT TRUST,Social care,"£6,399.65"
5201142969,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£6,398.10"
5201143586,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,"£6,385.00"
8001868923,THE PRIORY - POTTERS BAR,Temporary Accommodation,"£6,370.89"
5201142959,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£6,369.07"
5201142219,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£6,351.58"
8001883083,LIFESTYLE CARE (2011) PLC,Temporary Accommodation,"£6,342.00"
1900806639,EGERTON ROTHESAY SCHOOL LIMITED,General,"£6,333.33"
5201144085,UNITED GUARDING SERVICES LTD,General,"£6,321.45"
5201144293,HUGH PEARL ( LAND DRAINAGE) LTD,"Construction, Property and Fac Man","£6,313.61"
1900805180,PROPERTY AND DESIGN CONSULTANCY LTD,People and Recruitment,"£6,300.00"
5201144269,GATENBYSANDERSON LTD,Communication,"£6,300.00"
5201142314,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£6,299.50"
5201142222,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£6,270.34"
5201142833,RINGWAY JACOBS LIMITED,Public Realm,"£6,266.42"
5201142855,RINGWAY JACOBS LIMITED,Public Realm,"£6,266.42"
5201143064,ME LEARNING LIMITED,IT and Telecoms,"£6,250.00"
5201142228,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£6,246.09"
5201144112,PERSONNEL HYGIENE SERVICES LTD,General,"£6,244.40"
5201142313,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£6,242.14"
8001880654,REDACTED PERSONAL DATA,Temporary Accommodation,"£6,239.31"
5201141762,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£6,229.79"
5201141761,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£6,229.55"
5201143828,MIDLAND FORESTRY LTD,Public Realm,"£6,219.73"
8001882794,ALERE CARE LIMITED,"Construction, Property and Fac Man","£6,214.29"
200345462,BROADWAY HOUSING ASSOCIATION,Social care,"£6,189.84"
5201142841,RINGWAY JACOBS LIMITED,Public Realm,"£6,131.93"
8001880892,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£6,124.29"
5201142306,BARNET ENFIELD+HARINGEY MH TRUST,Public Health,"£6,092.00"
1900805474,EYLA,General,"£6,080.00"
5201143858,XEROX FINANCE LTD,General,"£6,074.53"
8001873966,SEVACARE (UK) LTD,Social care,"£6,073.76"
1900805767,THE CO-OPERATIVE CHILDCARE BOUNDS G,General,"£6,060.60"
5201144320,UNITED GUARDING SERVICES LTD,General,"£6,059.48"
5201142230,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£6,055.70"
8001868940,BARCHESTER HEALTHCARE  LTD,Temporary Accommodation,"£6,023.66"
5201143579,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,"£6,023.00"
8001866781,AUTISM WEST MIDLANDS,Social care,"£6,021.98"
8001884003,EDENVALE CARE LIMITED,Social care,"£6,000.00"
8001879112,MISHELLIS PROPERTIES LTD T/A MCA CA,Temporary Accommodation,"£6,000.00"
8001884004,EDENVALE CARE LIMITED,Temporary Accommodation,"£6,000.00"
5201143211,DUN & BRADSTREET LIMITED,General,"£6,000.00"
1900806091,WISE C SOLUTIONS LTD,People and Recruitment,"£6,000.00"
5201144325,MEGANEXUS LTD,IT and Telecoms,"£6,000.00"
8001884365,EDENVALE CARE LIMITED,Social care,"£6,000.00"
8001884364,EDENVALE CARE LIMITED,Temporary Accommodation,"£6,000.00"
8001885232,CREDO CARE LIMITED,Children and Education,"£6,000.00"
8001885233,CREDO CARE LIMITED,Children and Education,"£6,000.00"
8001885296,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£5,991.43"
5201142973,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£5,965.77"
8001865688,CARE UK COMMUNITY PARTNERSHIPS LTD,Social care,"£5,950.00"
8001748481,BEACON LODGE CHARITABLE TRUST,Children and Education,"£5,934.02"
1900805661,STATEBOND LTD T/A HORNSEY AGENCIES,Temporary Accommodation,"£5,924.47"
8001874741,LC MITSIOU AND SON LIMITED,"Construction, Property and Fac Man","£5,908.57"
1900806179,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£5,890.66"
5201142972,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£5,882.15"
1900806622,FORTISMERE ASSOCIATES LIMITED,People and Recruitment,"£5,880.00"
8001880007,REDACTED PERSONAL DATA,Social care,"£5,872.33"
1900806097,NORTHUMBERLAND PARK COMM SCHOOL,Children and Education,"£5,839.20"
8001880045,UNIFIED CARE LTD T/A VICTORIA'S CAR,Temporary Accommodation,"£5,829.30"
5201142221,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£5,828.94"
8001880097,TRACSCARE2006 LTD,Temporary Accommodation,"£5,807.14"
8001873164,ASPIRE HOUSE,Temporary Accommodation,"£5,785.72"
8001841281,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,"£5,774.00"
1900806029,WHITTINGTON HOSPITAL NHS TRUST,Children and Education,"£5,769.29"
5201143577,UK POWER NETWORKS (OPERATIONS) LTD,Public Realm,"£5,764.00"
8001880635,REDACTED PERSONAL DATA,Temporary Accommodation,"£5,762.70"
8001880046,UNIFIED CARE LTD T/A VICTORIA'S CAR,Temporary Accommodation,"£5,736.86"
8001880679,CHOICE SUPPORT,Temporary Accommodation,"£5,729.79"
5201144126,VOCAL LIMITED,IT and Telecoms,"£5,715.00"
8001880701,APOLLO CARE & SUPPORTED HOUSING LTD,Temporary Accommodation,"£5,701.55"
5201143766,FRONTIER AGRICULTURE LTD,Public Realm,"£5,685.60"
5201142811,FUSION LIFESTYLE,"Construction, Property and Fac Man","£5,678.50"
5201143825,FUSION LIFESTYLE,"Construction, Property and Fac Man","£5,678.50"
5201142810,FUSION LIFESTYLE,"Construction, Property and Fac Man","£5,678.50"
5201143826,FUSION LIFESTYLE,"Construction, Property and Fac Man","£5,678.50"
5201143827,FUSION LIFESTYLE,"Construction, Property and Fac Man","£5,678.50"
200345475,HARINGEY ADVISORY GRP ON ALCOHOL,Social care,"£5,654.39"
8001879155,HAIL LTD,Social care,"£5,652.99"
8001879153,HAIL LTD,Social care,"£5,652.99"
8001880793,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£5,635.71"
8001880011,DIMENSIONS (UK) LIMITED,Temporary Accommodation,"£5,634.73"
8001879273,VIRIDIAN HOUSING,Temporary Accommodation,"£5,617.89"
8001880826,CRAEGMOOR HEALTHCARE,Temporary Accommodation,"£5,613.47"
5201141846,UNITED GUARDING SERVICES LTD,General,"£5,603.88"
5201142526,CHELSEA & WESTMINSTER HOSPITAL NHS,Public Health,"£5,601.00"
8001866741,OAK TREE CARE SERVICES LIMITED,Social care,"£5,600.00"
1900805768,THE CO-OPERATIVE CHILDCARE BOUNDS G,General,"£5,594.40"
1900805766,REDACTED PERSONAL DATA,General,"£5,594.40"
1900805694,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£5,584.32"
8001879124,SAIVAN CARE SERVICES LTD,Temporary Accommodation,"£5,579.96"
8001880884,DRS CARE HOMES LTD,Temporary Accommodation,"£5,571.43"
8001885770,SANDHURST LODGE LTD,Temporary Accommodation,"£5,571.43"
8001885634,OUTWARD HOUSING,Temporary Accommodation,"£5,571.43"
8001885610,ROSELOCK LIMITED,Temporary Accommodation,"£5,565.39"
8001885585,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£5,562.99"
8001885148,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,562.90"
8001885310,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,562.90"
5201141842,B & L COACHES,Transport & Travel,"£5,554.92"
8001885631,NEXUS DIRECT,Temporary Accommodation,"£5,538.98"
5201142218,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£5,537.33"
1900806608,NISAI VIRTUAL ACADEMY LTD,Children and Education,"£5,527.77"
1900806162,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£5,527.37"
8001873968,SEVACARE (UK) LTD,Social care,"£5,512.32"
8001884024,EDENVALE CARE LIMITED,Temporary Accommodation,"£5,508.00"
8001884366,EDENVALE CARE LIMITED,Social care,"£5,508.00"
8001885632,HOFFMANN FOUNDATION FOR AUTISM,Temporary Accommodation,"£5,507.27"
5201142938,ASIAN CARERS SUPPORT GROUP(HAR),Social care,"£5,500.00"
1900806064,CARIS,General,"£5,500.00"
1900806063,CARIS,General,"£5,500.00"
1900805495,ANTALIS LTD,Communication,"£5,476.50"
5201141757,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£5,470.92"
8001885628,OUTWARD HOUSING,Temporary Accommodation,"£5,463.77"
8001869701,VINEYARD (UK) SERVICES LTD,Social care,"£5,451.60"
5201142836,RINGWAY JACOBS LIMITED,Public Realm,"£5,444.74"
5201141768,EFFECTABLE CONSTRUCTION SERVICES LT,Social care,"£5,439.47"
1900806427,THE BUSINESS OF CITIES LTD,General,"£5,419.38"
1900806501,AMBITIOUS ABOUT AUTISM,Children and Education,"£5,414.85"
1900806499,AMBITIOUS ABOUT AUTISM,Children and Education,"£5,414.85"
1900806498,AMBITIOUS ABOUT AUTISM,Children and Education,"£5,414.85"
1900806497,AMBITIOUS ABOUT AUTISM,Children and Education,"£5,414.85"
1900806500,AMBITIOUS ABOUT AUTISM,Children and Education,"£5,414.85"
1900806496,AMBITIOUS ABOUT AUTISM,Children and Education,"£5,414.85"
8001867661,DILIGENT CARE SERVICES LTD,Social care,"£5,408.00"
8001885653,NAS SERVICES LTD,Social care,"£5,393.19"
1900805221,WILKIN CHAPMAN LLP,General,"£5,386.00"
5201143781,ATKINS LTD,"Construction, Property and Fac Man","£5,375.61"
8001851081,PRECIOUS HOMES LTD,Social care,"£5,359.29"
5201143434,PARAGON GROUP UK LIMITED,Communication,"£5,355.96"
200345500,ONE HOUSING GROUP LTD,Social care,"£5,335.49"
200345496,HAIL LTD,Social care,"£5,327.73"
1900805912,LONDON BOROUGH OF BARNET,General,"£5,326.28"
8001880077,UNIFIED CARE LTD T/A VICTORIA'S CAR,Temporary Accommodation,"£5,320.12"
