Transaction No.,Vendor Name, Category ,Amount
8001718080,CAVENDISH CARE,Temporary Accommodation,"£7,458.51"
5201130468,RUSKINS TREE SURGERY LTD,Public Realm,"£7,437.72"
1900797883,GENERAL ACCOMMODATION ESTATES LTD,Temporary Accommodation,"£7,436.40"
1900797157,THOMAS RIDLEY & SON  LTD,Food and Drink,"£7,430.89"
5201132361,ACTIVIST GROUP LTD,People and Recruitment,"£7,405.60"
8001696225,PATHWAY HEALTHCARE LTD,Temporary Accommodation,"£7,376.58"
1900797915,RODING PROPERTIES LTD,Temporary Accommodation,"£7,375.00"
1900797916,RODING PROPERTIES LTD,Temporary Accommodation,"£7,375.00"
1900797918,RODING PROPERTIES LTD,Temporary Accommodation,"£7,375.00"
1900797922,RODING PROPERTIES LTD,Temporary Accommodation,"£7,375.00"
1900798297,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£7,361.51"
8001707173,AVON LODGE UK LTD,General,"£7,354.56"
8001721849,HAIL LTD,Social Care,"£7,321.76"
8001710962,NAZARETH CARE CHARITABLE TRUST,Social Care,"£7,225.91"
1900797409,VLS SOLICITORS,Legal,"£7,200.00"
5201130321,GATENBYSANDERSON LTD,Communication,"£7,200.00"
8001718170,COMPLETE CARE SERVICES LTD,Temporary Accommodation,"£7,183.81"
5201132691,CIPFA BUSINESS LIMITED,People and Recruitment,"£7,140.00"
5201129980,CERTAS ENERGY UK LTD T/A PACE FUELC,Energy and Utilities,"£7,132.80"
5201132106,RINGWAY JACOBS LIMITED,Public Realm,"£7,093.52"
5201130354,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£7,063.80"
5201132096,INNOVISION HEALTH & WELLBEING CIC,Social Care,"£7,045.00"
5201130363,CITY OF LONDON,General,"£7,043.00"
5201131078,THE PLAY INSPECTION COMPANY LTD,Public Realm,"£7,020.00"
1900797181,PROPERTY AND DESIGN CONSULTANCY LTD,People and Recruitment,"£6,975.00"
5201132310,DIRECT SURVEILLANCE SOLUTIONS LTD,"Construction, Property and Fac Man","£6,961.50"
8001718094,REDACTED PERSONAL DATA,Temporary Accommodation,"£6,947.50"
5201131223,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£6,902.63"
8001696841,AUTISM WEST MIDLANDS,Social Care,"£6,867.32"
1900798117,ANTALIS MCNAUGHTON LIMITED,Communication,"£6,826.18"
8001721742,HOFFMANN FOUNDATION FOR AUTISM,Social Care,"£6,763.98"
8001721772,HOFFMANN FOUNDATION FOR AUTISM,Social Care,"£6,762.43"
8001718153,CONSENSA CARE LTD,Temporary Accommodation,"£6,719.91"
8001726704,INTEGRATED SERVICES PROGRAMME,Children and Education,"£6,719.21"
8001726820,CREDO CARE LIMITED,Children and Education,"£6,700.43"
8001717140,BUPA CARE HOMES (ANS) LTD,Social Care,"£6,688.80"
8001721950,THE ABBEYFIELD NORTH LONDON SOCIETY,Temporary Accommodation,"£6,685.71"
5201130482,MODERN MINDSET LTD,IT and Telecoms,"£6,670.00"
1900797745,TOTTENHAM HOTSPUR FOUNDATION,Sport and Leisure,"£6,660.00"
8001704462,HAIL LTD,Social Care,"£6,659.46"
8001718291,DRS CARE HOMES LTD,Temporary Accommodation,"£6,642.86"
8001719376,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£6,642.86"
1900796939,EYLA,Children and Education,"£6,600.00"
8001717063,THE PRIORY - POTTERS BAR,Temporary Accommodation,"£6,591.93"
1900797541,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man","£6,528.66"
1900798301,LIMESPRING SCHOOL LTD,Children and Education,"£6,505.00"
5201130279,NORTHGATE INFORMATION SOLUTIONS UK,IT and Telecoms,"£6,482.36"
1900798293,SOUTHOVER EDUCATION LIMITED,Children and Education,"£6,480.65"
1900798298,SOUTHOVER EDUCATION LIMITED,Children and Education,"£6,480.65"
1900798107,WHITTINGTON HOSPITAL NHS TRUST,General,"£6,480.00"
1900797705,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man","£6,460.27"
8001718107,REDACTED PERSONAL DATA,Temporary Accommodation,"£6,447.29"
8001696135,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£6,428.57"
1900797018,PARK HOUSE HEALTHCARE LTD,General,"£6,424.00"
5201130355,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£6,407.86"
5201130800,LYNCADE LTD t/a CAVENDISH CARS,Travel,"£6,369.89"
5201131262,REDACTED PERSONAL DATA,People and Recruitment,"£6,333.70"
1900798291,EGERTON ROTHESAY SCHOOL LIMITED,Children and Education,"£6,333.33"
8001717188,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£6,331.67"
5201130941,PERSONNEL HYGIENE SERVICES LTD,General,"£6,244.40"
8001717082,BARCHESTER HEALTHCARE  LTD,Temporary Accommodation,"£6,224.45"
1900797823,DIGNITY FUNERALS LTD,General,"£6,210.00"
1900797816,INDEPENDENT BUSINESS SERVICES LTD,People and Recruitment,"£6,204.00"
8001721752,MISHELLIS PROPERTIES LTD T/A MCA CA,Temporary Accommodation,"£6,200.00"
8001726691,CREDO CARE LIMITED,Children and Education,"£6,200.00"
8001726692,CREDO CARE LIMITED,Children and Education,"£6,200.00"
8001726776,THE NATIONAL FOSTERING AGENCY LTD,Children and Education,"£6,191.14"
8001687681,SEVACARE (UK) LTD,Social Care,"£6,178.40"
8001697001,AREA 51 EDUCATION LTD,Social Care,"£6,162.00"
8001697021,AREA 51 EDUCATION LTD,Social Care,"£6,162.00"
8001697061,AREA 51 EDUCATION LTD,Social Care,"£6,162.00"
8001697101,AREA 51 EDUCATION LTD,Social Care,"£6,162.00"
8001697121,AREA 51 EDUCATION LTD,Social Care,"£6,162.00"
8001697141,AREA 51 EDUCATION LTD,Social Care,"£6,162.00"
5201132000,PARAGON GROUP UK LIMITED,Communication,"£6,114.62"
5201130351,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£6,073.53"
1900797106,DE VERE VENUES LTD,Children and Education,"£6,052.40"
8001718311,CMG LTD,Temporary Accommodation,"£6,051.20"
5201131698,UNITED GUARDING SERVICES LTD,General,"£6,048.09"
8001712341,SEVACARE (UK) LTD,Social Care,"£6,034.15"
1900797991,REDACTED PERSONAL DATA,Legal,"£6,000.00"
5201130332,PEARSON EDUCATION LIMITED,General,"£5,980.50"
8001718087,REDACTED PERSONAL DATA,Temporary Accommodation,"£5,954.79"
5201130801,LYNCADE LTD t/a CAVENDISH CARS,Travel,"£5,951.36"
1900798245,AMEO LIMITED,People and Recruitment,"£5,950.00"
8001718134,CHOICE SUPPORT,Temporary Accommodation,"£5,924.50"
8001718158,APOLLO CARE & SUPPORTED HOUSING LTD,Temporary Accommodation,"£5,895.32"
1900797907,TRINITY SCHOOL ROCHESTER LTD,Children and Education,"£5,880.00"
8001721791,HAIL LTD,Social Care,"£5,841.42"
8001721793,HAIL LTD,Social Care,"£5,841.42"
8001718257,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£5,823.57"
8001718292,CRAEGMOOR HEALTHCARE,Temporary Accommodation,"£5,809.62"
1900798300,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£5,777.55"
8001721759,SAIVAN CARE SERVICES LTD,Temporary Accommodation,"£5,765.96"
1900797104,GATENBYSANDERSON LTD,Children and Education,"£5,760.00"
8001719332,OUTWARD HOUSING,Temporary Accommodation,"£5,757.14"
8001719477,SANDHURST LODGE LTD,Temporary Accommodation,"£5,757.14"
8001719308,ROSELOCK LIMITED,Temporary Accommodation,"£5,750.90"
8001726601,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,748.33"
8001726798,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,748.33"
8001719329,NEXUS DIRECT,Temporary Accommodation,"£5,732.65"
8001724083,ALERE CARE LIMITED,"Construction, Property and Fac Man","£5,701.43"
1900797641,DENTONS UKMEA LLP,Legal,"£5,698.16"
8001719330,HOFFMANN FOUNDATION FOR AUTISM,Temporary Accommodation,"£5,690.85"
8001719326,OUTWARD HOUSING,Temporary Accommodation,"£5,645.90"
1900797170,KEEPMOAT REGENRATION (APOLLO) LTD,"Construction, Property and Fac Man","£5,645.19"
8001696044,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£5,630.53"
8001714701,OAK TREE CARE SERVICES LIMITED,Social Care,"£5,600.00"
8001719353,NAS SERVICES LTD,Social Care,"£5,572.96"
8001696090,OUTWARD HOUSING,Temporary Accommodation,"£5,571.43"
8001726725,CORE ASSETS FOSTERING LTD,Children and Education,"£5,568.49"
8001696066,ROSELOCK LIMITED,Temporary Accommodation,"£5,565.39"
5201130817,B & L COACHES,Travel,"£5,554.92"
8001696087,NEXUS DIRECT,Temporary Accommodation,"£5,547.72"
1900798163,PURDY CONTRACTS LTD,"Construction, Property and Fac Man","£5,532.55"
5201129970,INITIAL WASHROOM SOLUTIONS,General,"£5,531.61"
8001721915,VIRIDIAN HOUSING,Temporary Accommodation,"£5,525.97"
1900798272,SOUNDINGS (CONSTRUCTION) LTD,People and Recruitment,"£5,515.00"
8001696088,HOFFMANN FOUNDATION FOR AUTISM,Temporary Accommodation,"£5,507.27"
1900797365,HARINGEY CITIZEN'S ADVICE BUREAUX,People and Recruitment,"£5,500.00"
8001718119,ASHDENE HOUSE LTD,Temporary Accommodation,"£5,499.22"
8001719285,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£5,469.24"
8001696084,OUTWARD HOUSING,Temporary Accommodation,"£5,463.77"
8001726605,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,460.92"
8001726652,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,460.92"
8001726731,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,460.92"
5201131169,CIVICA UK LTD,Public Realm,"£5,457.16"
8001718063,BRAIN INJURY REHABILITATION TRUST,Social Care,"£5,455.07"
8001719457,QUEEN ELIZABETH FOUNDATION D NO 1 A,Temporary Accommodation,"£5,420.57"
1900797364,STACE LLP,"Construction, Property and Fac Man","£5,420.00"
5201131713,HARINGEY ADVISORY GRP ON ALCOHOL,Social Care,"£5,416.65"
8001722461,DILIGENT CARE SERVICES LTD,Social Care,"£5,408.00"
8001718061,BEECH LODGE,Temporary Accommodation,"£5,402.86"
8001696111,NAS SERVICES LTD,Social Care,"£5,393.19"
8001721813,HERITAGE CARE,Temporary Accommodation,"£5,380.90"
5201130809,LYNCADE LTD t/a CAVENDISH CARS,Travel,"£5,357.95"
8001719436,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£5,352.81"
8001718326,DRS CARE HOMES LTD,Temporary Accommodation,"£5,314.29"
8001718330,DRS CARE HOMES LTD,Temporary Accommodation,"£5,314.29"
1900797644,DIGNITY FUNERALS LTD,Legal,"£5,310.50"
8001721769,SCOPE,Social Care,"£5,306.18"
8001696237,ROSEVIEW CARE HOMES,Temporary Accommodation,"£5,305.50"
8001721836,HAIL LTD,Social Care,"£5,303.39"
8001721790,HAIL LTD,Social Care,"£5,298.39"
8001721792,HAIL LTD,Social Care,"£5,297.10"
8001718222,CHOICE SUPPORT,Temporary Accommodation,"£5,291.79"
8001726627,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,288.60"
8001726609,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,288.47"
8001726611,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,288.47"
8001726629,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,288.29"
8001726824,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,288.29"
5201132664,BAY MEDIA LTD,Communication,"£5,280.00"
5201131871,LOCAL PARTNERSHIPS LLP,People and Recruitment,"£5,248.72"
8001721755,GREEN LANES PROJECTS LTD,Temporary Accommodation,"£5,219.07"
8001714761,COGHLAN LODGES LIMITED,Social Care,"£5,200.00"
8001723729,HF TRUST LTD,Social Care,"£5,186.03"
8001717077,LIVABILITY,Temporary Accommodation,"£5,183.82"
8001718083,SHERICO CARE SERVICES LTD,Temporary Accommodation,"£5,182.80"
8001696196,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£5,180.14"
8001719384,REHABILITATION EDUCAT & COMM HOMES,Temporary Accommodation,"£5,148.39"
8001718239,CHOICE SUPPORT,Temporary Accommodation,"£5,142.06"
8001717064,BUPA CARE HOMES (ANS) LTD,Temporary Accommodation,"£5,134.71"
8001721765,MACINTYRE CARE,Temporary Accommodation,"£5,124.34"
5201130353,EFFECTABLE CONSTRUCTION SERVICES LT,Social Care,"£5,122.03"
8001705461,PREMIER CAREWAITING LTD,Social Care,"£5,120.00"
5201131075,BOLDENS SIGNAGE SOLUTIONS,Communication,"£5,102.42"
1900797905,HILLCREST CARE LTD,Children and Education,"£5,097.29"
8001726845,HILLCREST CARE SERVICES LTD,Temporary Accommodation,"£5,097.29"
8001721782,HERITAGE CARE,Temporary Accommodation,"£5,082.05"
8001721781,HERITAGE CARE,Temporary Accommodation,"£5,082.01"
1900797651,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man","£5,075.00"
8001718175,CASCADE CARE LTD,Temporary Accommodation,"£5,068.23"
8001726706,INTEGRATED SERVICES PROGRAMME,Children and Education,"£5,057.43"
5201130590,ADT FIRE AND SECURITY PLC,"Construction, Property and Fac Man","£5,054.37"
8001719305,ROYAL NATIONAL INSTITUTE FOR DEAF P,Social Care,"£5,042.02"
8001721873,GLENPAT HOMES LTD,Temporary Accommodation,"£5,017.57"
8001721949,HAIL LTD,Social Care,"£5,017.53"
8001719321,ROYAL NATIONAL INSTITUTE FOR DEAF P,Social Care,"£5,009.20"
8001725202,SEVACARE (UK) LTD,Social Care,"£5,001.92"
5201129958,TCR TRAINING LTD,Learning and Development,"£5,001.00"
8001718167,CONNIFIERS CARE LIMITED,Temporary Accommodation,"£4,997.64"
8001696143,REHABILITATION EDUCAT & COMM HOMES,Temporary Accommodation,"£4,982.32"
8001713241,SEVACARE (UK) LTD,Social Care,"£4,969.71"
8001718303,APOLLO CARE & SUPPORTED HOUSING LTD,Temporary Accommodation,"£4,960.00"
8001718228,CHOICE SUPPORT,Temporary Accommodation,"£4,950.48"
8001718290,CHOICE SUPPORT,Temporary Accommodation,"£4,950.48"
5201132373,CIPFA BUSINESS LIMITED,People and Recruitment,"£4,950.00"
8001721784,HERITAGE CARE,Temporary Accommodation,"£4,948.89"
8001721887,HAIL LTD,Social Care,"£4,937.81"
8001721825,HAIL LTD,Social Care,"£4,923.64"
1900797768,VAROSI ESTATES LIMITED,Temporary Accommodation,"£4,893.30"
8001718084,CHOICE SUPPORT,Temporary Accommodation,"£4,892.02"
8001718092,CHOICE SUPPORT,Temporary Accommodation,"£4,892.02"
8001718095,CHOICE SUPPORT,Temporary Accommodation,"£4,892.02"
8001718112,CHOICE SUPPORT,Temporary Accommodation,"£4,892.02"
1900797706,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man","£4,888.89"
8001718108,CHOICE SUPPORT,Temporary Accommodation,"£4,886.57"
8001719311,PRECIOUS HOMES LTD,Temporary Accommodation,"£4,884.49"
8001719314,PRECIOUS HOMES LTD,Temporary Accommodation,"£4,884.49"
8001696063,ROYAL NATIONAL INSTITUTE FOR DEAF P,Social Care,"£4,879.37"
8001710481,YOUTH JUSTICE BOARD FOR ENGLAND & W,Children and Education,"£4,867.00"
8001710541,YOUTH JUSTICE BOARD FOR ENGLAND & W,Children and Education,"£4,867.00"
8001710582,YOUTH JUSTICE BOARD FOR ENGLAND & W,Children and Education,"£4,867.00"
8001712521,YOUTH JUSTICE BOARD FOR ENGLAND & W,Children and Education,"£4,867.00"
8001712541,YOUTH JUSTICE BOARD FOR ENGLAND & W,Children and Education,"£4,867.00"
5201130857,ERNEST DOE AND SONS LTD,General,"£4,851.00"
8001696079,ROYAL NATIONAL INSTITUTE FOR DEAF P,Social Care,"£4,847.61"
8001718137,DRS CARE HOMES LTD,Temporary Accommodation,"£4,841.14"
8001721957,LOOK AHEAD CARE AND SUPPORT LTD,Social Care,"£4,827.60"
1900798299,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man","£4,808.59"
8001721886,HAIL LTD,Social Care,"£4,801.64"
1900798689,ANIMAL TRACKS PRODUCTIONS LTD,Children and Education,"£4,800.00"
1900798691,YESODEY HATORAH PRIMARY GIRLS SCHOO,Children and Education,"£4,800.00"
8001706961,EDENVALE CARE LIMITED,Social Care,"£4,800.00"
8001706981,EDENVALE CARE LIMITED,Temporary Accommodation,"£4,800.00"
8001707021,EDENVALE CARE LIMITED,Temporary Accommodation,"£4,800.00"
8001707041,EDENVALE CARE LIMITED,Social Care,"£4,800.00"
5201130282,CITRIX SYSTEMS INTERNATIONAL GMBH,IT and Telecoms,"£4,777.07"
8001721764,MACINTYRE CARE,Temporary Accommodation,"£4,771.61"
8001726666,SANKOFA CARE LTD,Children and Education,"£4,759.65"
8001718155,APOLLO CARE & SUPPORTED HOUSING LTD,Temporary Accommodation,"£4,747.30"
8001721783,HERITAGE CARE,Temporary Accommodation,"£4,733.08"
8001696069,PRECIOUS HOMES LTD,Temporary Accommodation,"£4,726.93"
8001696072,PRECIOUS HOMES LTD,Temporary Accommodation,"£4,726.93"
5201129951,UNITED GUARDING SERVICES LTD,General,"£4,726.85"
5201130599,TEAM (ENERGY AUDITING AGENCY LTD),Energy and Utilities,"£4,724.50"
5201130600,TEAM (ENERGY AUDITING AGENCY LTD),Energy and Utilities,"£4,724.50"
8001726797,FAMILIES@FAMILY CARE LIMITED,Children and Education,"£4,721.34"
8001721743,HAIL LTD,Social Care,"£4,714.08"
8001721786,HAIL LTD,Social Care,"£4,714.08"
8001721797,HAIL LTD,Social Care,"£4,714.08"
8001710421,YOUTH JUSTICE BOARD FOR ENGLAND & W,Children and Education,"£4,710.00"
8001710501,YOUTH JUSTICE BOARD FOR ENGLAND & W,Children and Education,"£4,710.00"
1900798046,ST MARY'S CE PRIMARY SCHOOL,General,"£4,708.80"
8001721942,HAIL LTD,Social Care,"£4,705.72"
1900798292,EGERTON ROTHESAY SCHOOL LIMITED,Children and Education,"£4,692.11"
5201131769,SWIFT CATERING EQUIPMENT LTD,Food and Drink,"£4,620.07"
8001718111,CHOICE SUPPORT,Temporary Accommodation,"£4,612.09"
8001719378,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,594.64"
1900797065,FIX AUTO PARK ROYAL,Finance,"£4,557.59"
8001719367,PRUDENTIAL CARE GROUP (LONDON) LIMI,Temporary Accommodation,"£4,517.14"
8001700321,TURKISH CYPRIOT COMMUNITY ASSN.,Social Care,"£4,508.00"
5201129967,CATCH 22,Social Care,"£4,500.00"
8001719474,MAGICARE LTD,Temporary Accommodation,"£4,498.65"
8001698841,BLACKBURN WITH DARWEN BOROUGH COUNC,Children and Education,"£4,498.01"
1900798088,HOPEWELL SCHOOL LTD,Children and Education,"£4,490.18"
8001724082,ALERE CARE LIMITED,"Construction, Property and Fac Man","£4,472.86"
8001726621,BY THE BRIDGE,Children and Education,"£4,457.93"
8001696137,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,446.43"
5201131375,ASKEWS & HOLTS LIBRARY SERVICES LTD,Communication,"£4,440.69"
1900798108,WHITTINGTON HOSPITAL NHS TRUST,General,"£4,440.00"
8001718091,VOYAGE LTD,Temporary Accommodation,"£4,438.18"
8001718141,CMG LTD,Temporary Accommodation,"£4,435.57"
8001707176,CAMDEN LODGE,Temporary Accommodation,"£4,429.43"
8001724043,YOUNG OPTIONS COLLEGE LTD,"Construction, Property and Fac Man","£4,428.57"
8001724050,AFTER CARE (N W) LIMITED,"Construction, Property and Fac Man","£4,428.57"
8001719284,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£4,425.52"
8001726610,GREATER LONDON FOSTERING LTD,Children and Education,"£4,424.14"
8001718131,DRS CARE HOMES LTD,Temporary Accommodation,"£4,412.36"
8001717125,BARCHESTER HEALTHCARE HOMES LTD,Temporary Accommodation,"£4,406.43"
8001726707,THE FOSTERING FOUNDATION LTD,Children and Education,"£4,406.43"
8001706941,EDENVALE CARE LIMITED,Social Care,"£4,406.40"
8001707001,EDENVALE CARE LIMITED,Temporary Accommodation,"£4,406.40"
5201130144,ADAMS & SUTHERLAND LTD,People and Recruitment,"£4,385.00"
5201131737,RINGWAY JACOBS LIMITED,Public Realm,"£4,373.79"
5201131738,RINGWAY JACOBS LIMITED,Public Realm,"£4,373.79"
5201132364,RINGWAY JACOBS LIMITED,Public Realm,"£4,373.79"
8001696125,PRUDENTIAL CARE GROUP (LONDON) LIMI,Temporary Accommodation,"£4,371.43"
8001718065,LEONARD CHESHIRE DISABILITY,Social Care,"£4,347.57"
8001718140,CEPHAS CARE LTD,Temporary Accommodation,"£4,343.77"
8001721916,CARETECH COMMUNITY SERVICES LTD,Temporary Accommodation,"£4,317.86"
5201131379,ASKEWS & HOLTS LIBRARY SERVICES LTD,Communication,"£4,315.58"
8001718309,ASHNESS CARE LTD,Temporary Accommodation,"£4,313.43"
8001707261,SEVACARE (UK) LTD,Social Care,"£4,313.12"
8001726806,CAPSTONE VISION FOSTER CARE LTD,Children and Education,"£4,306.83"
8001711124,OURRIS PROPERTIES LIMITED,Social Care,"£4,300.00"
8001719407,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,291.29"
8001696043,NORWOOD SCHOOLS LTD,Temporary Accommodation,"£4,282.76"
1900797153,PRESCOTT THOMAS LTD,Food and Drink,"£4,280.49"
8001719363,PRUDENTIAL CARE GROUP (LONDON) LIMI,Temporary Accommodation,"£4,275.79"
8001719409,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,275.79"
1900797704,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man","£4,263.75"
8001716401,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,"£4,254.28"
8001718172,ASHNESS CARE LTD,Temporary Accommodation,"£4,238.14"
8001718227,ASHNESS CARE LTD,Temporary Accommodation,"£4,229.29"
8001718233,ASHNESS CARE LTD,Temporary Accommodation,"£4,229.29"
8001718310,ASHNESS CARE LTD,Temporary Accommodation,"£4,229.29"
8001719371,ROYAL MENCAP SOCIETY,Temporary Accommodation,"£4,217.59"
8001719361,PRUDENTIAL CARE GROUP (LONDON) LIMI,Temporary Accommodation,"£4,208.96"
8001719351,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,207.14"
8001719431,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,207.14"
8001719432,PRUDENTIAL CARE HOME LTD,Temporary Accommodation,"£4,207.14"
8001721758,OUTWARD HOUSING,Temporary Accommodation,"£4,207.14"
8001721930,GLENHOLME MENTAL HEALTHCARE LIMITED,Temporary Accommodation,"£4,207.14"
1900797914,INSTITUTE OF EDUCATION,Children and Education,"£4,200.00"
1900798076,THE UCL ACADEMY,Children and Education,"£4,200.00"
8001718109,ASHNESS CARE LTD,Temporary Accommodation,"£4,199.57"
8001719941,LOOK AHEAD CARE AND SUPPORT LTD,Social Care,"£4,193.72"
8001721838,HAIL LTD,Social Care,"£4,175.97"
